,query-docid,q_id,label,bm25,laplace,jm,tfidf,okapi
12893,71-AP890406-0109,71,0,20.42799028169494,-55.413380313204954,-25.365739435288205,7.657518215948927,2.1156108626187446
12894,71-AP890912-0199,71,0,14.273775113065806,-57.319558838124124,-26.034521401278404,5.38367945787235,1.7616620354247865
12895,71-AP890712-0011,71,0,18.990542449584577,-54.17915039947379,-25.280761532250214,7.502841180027781,1.9943510613198128
12896,71-AP890926-0060,71,0,10.954232185969325,-57.613216669166185,-27.402484678053085,3.789296601262702,1.1344384366601212
12897,71-AP890426-0147,71,0,8.2221429866774,-58.421674065511766,-27.69804692023727,2.9008868764226063,0.9167945505899194
12898,71-AP890908-0137,71,0,16.254411100001306,-56.63188739393084,-26.652139344652944,5.676588053653623,1.5496714078089011
12899,71-AP890428-0120,71,0,8.023788159112438,-58.711412276120555,-27.683039911152285,2.7541359382075905,0.72090923485992
12900,71-AP890823-0130,71,0,8.413060213568455,-57.865586535735645,-26.6107540184236,3.5456522973205535,0.8178667464768905
12901,71-AP890929-0083,71,0,16.297514242131818,-56.405409082623514,-26.06935614050232,6.316587212078993,1.8582846398893011
12902,71-AP890913-0149,71,0,20.437468673098962,-55.71448532249897,-25.668697071104326,7.611320363894052,1.9799266408423781
12903,71-AP890520-0043,71,0,17.20821617800692,-56.34314955476624,-26.3678121563758,6.123673057493364,1.7434974018060463
12904,71-AP890918-0187,71,0,17.44284132599978,-56.227811112994836,-26.16817405422224,6.492834046407369,1.560569374520445
12905,71-AP890508-0116,71,0,19.276511366625822,-57.09594248014578,-24.57547227830303,7.502801228220994,1.8782728981095942
12906,71-AP891105-0083,71,0,22.153325061099867,-55.242008076135384,-24.709979274370667,8.601314381538753,2.355083662967397
12907,71-AP890415-0069,71,0,18.638418952678407,-55.24617638721052,-25.759326786552652,7.044737395997942,1.879206162641595
12908,71-AP890611-0041,71,0,16.66171621777507,-58.011899439218965,-25.422493257308453,6.229107190076986,1.617904725738481
12909,71-AP891230-0048,71,0,2.565526746499021,-59.80593924530897,-28.46966779578152,0.8790809954025638,0.38455475275442114
12910,71-AP890103-0197,71,0,17.574927632657552,-55.535108275668115,-26.505970747454697,6.307803668395013,1.7873277075494234
12911,71-AP890317-0143,71,0,20.54717082523343,-53.99474654468123,-25.228408658224016,7.9949046138486715,2.1554970220282295
12912,71-AP891004-0222,71,0,11.17934216927614,-57.506105856912455,-27.23739378568569,3.9762863308179397,1.257946988418334
12913,71-AP890408-0061,71,0,27.988273823684104,-53.26111059556168,-22.078367520674888,10.236632489513099,2.468769194778472
12914,71-AP891208-0166,71,0,20.474950776559186,-54.75958514479617,-25.279582146606987,7.8639529637542545,2.1319586131967094
12915,71-AP890509-0116,71,0,0,-60.504060624363404,-28.739513896026352,0,0
12916,71-AP890718-0086,71,0,18.70004427589366,-54.928417036885975,-25.777175503053265,7.089180137049163,1.9401080629199967
12917,71-AP891030-0040,71,0,15.729044570508602,-55.84829457317145,-26.330829386671304,6.0396727704437305,1.8116559364458622
12918,71-AP891204-0054,71,0,9.743967256164805,-59.113459283725724,-27.36322465345134,3.3004678271089443,0.7257520979687455
12919,71-AP890302-0050,71,0,10.927048520255468,-57.50735613128474,-27.162678128893674,4.154247529288451,1.1545691435431258
12920,71-AP890211-0054,71,0,21.983637447464147,-55.30710257289956,-25.086771366317638,8.32788629239578,2.353186974879252
12921,71-AP890405-0147,71,0,25.600594462295973,-54.83909994418078,-22.12795804071113,9.503015801952015,2.208385347259463
12922,71-AP890630-0083,71,0,9.954495315845765,-58.42042329767277,-27.35352253153404,3.6039855089325585,0.9868963283614356
12923,71-AP891025-0158,71,0,19.071469991586333,-55.819818051502736,-25.74678963179144,7.149571077734974,1.8600431997825226
12924,71-AP890517-0172,71,0,14.825435565912091,-55.425566199715234,-27.007172007097257,5.234070957875442,1.3722225044644916
12925,71-AP890930-0078,71,0,21.563235048501006,-54.28961917316572,-25.177543950800764,8.321560592058217,2.202980486678048
12926,71-AP890407-0229,71,0,35.57654881337,-51.76237604313978,-20.533639234338857,13.450766139872265,2.8837715260058348
12927,71-AP891023-0218,71,0,16.13781910838902,-55.74702242613473,-26.319513844643208,6.048312856693073,1.4235668417636802
12928,71-AP891101-0149,71,0,13.316933896483679,-57.00491374139129,-26.21670095326351,5.375582421897203,1.3060512448523112
12929,71-AP891102-0097,71,0,20.876932145234438,-54.721233549488694,-25.255681122925292,8.014196762461363,2.2395753223011394
12930,71-AP890616-0061,71,0,15.894191133689723,-57.5043827443984,-26.256280659632125,5.8492034809770965,1.3891893954786942
12931,71-AP891017-0193,71,0,20.67831418596824,-56.22292072943234,-25.45530212637732,7.700557451914962,2.080229711194379
12932,71-AP890423-0008,71,0,9.876688526098071,-58.42375798353004,-27.640901113950953,3.198412246864459,0.8430722509873689
12933,71-AP890531-0129,71,0,8.62108102064175,-58.19647353015188,-26.236200173620148,3.682974568038233,0.8495425311711655
12934,71-AP890927-0204,71,0,17.64780805732669,-55.536191196893995,-26.460723728285377,6.299598864524829,1.7128954213737884
12935,71-AP890422-0026,71,0,19.02203590376623,-55.3803466137141,-26.0409278339787,7.00813962350834,1.8733083091743605
12936,71-AP890215-0156,71,0,15.682212764106136,-56.4058538458152,-25.893564488174196,6.18477267886534,1.6967373849850842
12937,71-AP890224-0046,71,0,8.290330854867802,-58.105082009199606,-26.685631334313527,3.4663570598739293,0.799575912400861
12938,71-AP890531-0170,71,0,15.91331660419959,-56.81231952647655,-25.468856776075484,6.4161371979948205,1.4004874776367302
12939,71-AP891115-0195,71,0,9.989150818909556,-57.331836144619956,-27.40939173232427,3.744113315948387,0.9564690889185052
12940,71-AP890604-0043,71,0,18.599712502781045,-55.91812092616816,-25.446646680844694,7.249759035231831,1.6894676156732498
12941,71-AP890318-0089,71,0,10.698765082834793,-58.19916967473054,-27.206398992603614,3.9966114707209,0.9532826930137032
12942,71-AP891209-0124,71,0,18.82920235985707,-55.71651333127222,-26.20509185334008,6.8345269339362185,1.8033608754540116
12943,71-AP890220-0043,71,0,16.299025073269092,-56.00058330916344,-25.764674091636728,6.448327576264288,1.8294120435326493
12944,71-AP891029-0024,71,0,19.75205157369296,-54.75975184109775,-25.293203911759974,7.612923041501557,2.07977312460217
12945,71-AP890221-0192,71,0,12.334532048828029,-57.45789919302294,-26.798271383285883,4.787746209657404,1.1731485788678309
12946,71-AP890915-0013,71,0,14.322048031242128,-56.361620224767606,-26.82274040834014,5.356724267368472,1.485436867910026
12947,71-AP890309-0090,71,0,20.012036222158244,-56.11644809557401,-25.247680369737605,7.44955645832428,2.2194839123795784
12948,71-AP890222-0001,71,0,13.525304198335093,-57.504771886229676,-26.811665584179224,5.020043975491054,1.3569453696999125
12949,71-AP890909-0115,71,0,18.30933440202686,-57.201636746325214,-25.101910584202656,7.058207368317968,1.8604789860272297
12950,71-AP890209-0039,71,0,16.58225791379118,-56.22761670041244,-26.766841532887852,5.799611794280501,1.6101345465308659
12951,71-AP891003-0088,71,0,23.467649897470814,-54.73132145207194,-24.11400248498287,9.297378160828178,2.473631618440032
12952,71-AP891012-0064,71,0,21.338479566741903,-55.71326256361538,-25.31922369223775,8.06380623080993,2.1052515656869843
12953,71-AP890315-0106,71,0,23.289587456147757,-54.41472994424716,-24.422589220620367,9.202198498792423,2.3681970680075275
12954,71-AP890924-0019,71,0,17.962860020429268,-55.31179810026893,-26.111136713457824,6.683230542427356,1.8205863203164014
12955,71-AP890727-0186,71,0,32.94295278358919,-55.52877265362387,-20.579613799673034,12.104424152266553,2.62238764809244
12956,71-AP890227-0181,71,0,15.331426724519849,-56.692201509985736,-25.914660442956,5.906535874794384,1.8480960554588577
12957,71-AP891126-0016,71,0,21.51504514328374,-54.49209902673216,-24.866554367874702,8.366797924575536,2.1093519741955316
12958,71-AP890902-0102,71,0,17.980859531339796,-55.938767993695194,-26.42514851165458,6.444326988847779,1.8064213110853258
12959,71-AP890620-0004,71,0,17.526108483552804,-55.82326241954188,-26.622295303370638,6.15482176378114,1.6777348901311187
12960,71-AP890803-0202,71,0,16.369825114709194,-56.071465909441216,-25.990805845797933,6.2748261717648735,1.6987345974176695
12961,71-AP890420-0172,71,0,22.05486610957848,-53.86024311613831,-25.30865675142074,8.382902329925425,2.4057075700790307
12962,71-AP890611-0025,71,0,16.25872097308378,-55.82006812583043,-26.088801417747707,6.370761932171106,1.80051539151952
12963,71-AP890724-0128,71,0,9.077921184793182,-58.30377986316092,-26.81781338523387,3.790215487307035,0.7962538715744134
12964,71-AP891110-0097,71,0,10.521461223640088,-58.422646668673295,-27.515222818366937,3.4494000883526192,0.9092303532461774
12965,71-AP890429-0077,71,0,14.700571350581388,-57.323145150242546,-26.624936964124473,5.323348880227183,1.4012116988066572
12966,71-AP891118-0099,71,0,3.4892915025941473,-59.39991805336503,-28.207633983784575,1.3172019142806723,0.57621113312988
12967,71-AP890413-0056,71,0,20.176413230901893,-57.0957199674208,-24.278631743468562,7.977307534503461,1.9083092023323571
12968,71-AP891121-0124,71,0,12.16174837803715,-57.32358978489211,-27.275667477864065,4.320871967069081,1.3669266483428726
12969,71-AP890712-0144,71,0,17.723328584515432,-57.20358318048247,-25.87361023055395,6.586106102207513,1.6312832575870775
12970,71-AP890808-0150,71,0,16.546263298664343,-55.133307493293735,-26.84307142627553,5.753607918479316,1.6955003793062264
12971,71-AP890808-0091,71,0,15.809694973669057,-56.41165993424789,-26.604760497325742,5.687802774111559,1.4212546275544635
12972,71-AP890918-0095,71,0,17.194792916981456,-54.818202788120956,-25.323975592236142,6.942335904080691,2.1501095021592884
12973,71-AP890502-0109,71,0,16.006752937792758,-58.01100926947237,-25.25425330406713,6.172978485448425,1.7725253246577728
12974,71-AP891207-0081,71,0,25.02940440747294,-55.55991782664573,-22.28047547200556,9.219181607893402,2.0110473621749785
12975,71-AP890718-0182,71,0,33.05183787093047,-53.80658195694216,-20.988841732960037,12.266600167232527,2.484548122146174
12976,71-AP890720-0084,71,0,19.229792259463153,-56.62827463685105,-25.638447515033274,7.138586103517333,1.8620828631068462
12977,71-AP891112-0070,71,0,15.412062555132884,-55.3833175073741,-26.57521550363229,5.903504709608113,1.6599343749102773
12978,71-AP890629-0187,71,0,18.250618853281825,-56.4755971654879,-25.94126023559841,6.731464500256304,1.7355773947358755
12979,71-AP890202-0053,71,0,15.642199244745889,-56.34264937692481,-26.18527012079244,6.1053042367376404,1.659076983747644
12980,71-AP890322-0012,71,0,0,-60.49496994022489,-28.739513896026352,0,0
12981,71-AP890317-0154,71,0,19.66266844950789,-56.22289292949184,-24.792703154684816,7.795670279748483,1.8296786352388084
12982,71-AP890518-0033,71,0,18.84171240977701,-54.179178157589575,-25.702397801449724,7.108764166450194,2.0119142425060943
12983,71-AP890529-0025,71,0,17.134546471449006,-54.86977094620582,-25.92318340358125,6.81404144076914,1.9444553072264124
12984,71-AP890124-0034,71,0,16.966184126466473,-54.313486714896854,-26.14915469456838,6.682248473725064,1.9545507179948998
12985,71-AP890727-0199,71,0,20.470640099268802,-55.12711543887862,-25.744330930574186,7.573878082176785,2.152134496032609
12986,71-AP890127-0094,71,0,10.74139948440991,-57.60852004566512,-26.50114629674474,4.182546850952817,1.3253372411047812
12987,71-AP890414-0149,71,0,16.566829499439237,-56.47807006780866,-26.448883159844605,5.986710057679992,1.5278274780873113
12988,71-AP890701-0069,71,0,16.498213443140003,-57.72407828819055,-25.278584479914226,6.1631364905421115,1.7247896421790152
12989,71-AP890930-0055,71,0,18.53941788999146,-55.53385845966229,-25.50921492993258,7.252302449792139,1.8044331006921397
12990,71-AP891202-0053,71,0,16.456735810583087,-56.591148739920456,-26.12583965916621,6.19632210642387,1.5025484557218
12991,71-AP890311-0038,71,0,19.61542029146983,-56.22425494483822,-25.693750364446185,7.290898759321877,1.8686309791847926
12992,71-AP890528-0067,71,0,21.641743551954967,-55.71253988369461,-25.116238530246424,8.235551468044854,2.187611138061997
12993,71-AP890308-0088,71,0,22.799181701531467,-54.61512273996436,-24.750518836754484,8.865708250970664,2.3751544112386096
12994,71-AP891103-0071,71,0,37.10463408678648,-53.9904125850602,-19.685182107721722,14.334036541164828,2.74754886288403
12995,71-AP890902-0067,71,0,16.951799187810337,-56.07482674994451,-26.463307237860946,6.104241849136363,1.531819820727972
12996,71-AP891123-0125,71,0,15.53252978129907,-55.717568681624684,-26.41654136739869,5.998630950728,1.651785177555276
12997,71-AP890206-0124,71,0,17.493649909463304,-57.03437911515266,-26.195382262566078,6.23055566511915,1.6762172804636357
12998,71-AP890921-0051,71,0,17.870036641667568,-55.133418491556625,-26.310506776067747,6.5238025195820954,1.6633344026443377
12999,71-AP890619-0161,71,0,12.600217416381843,-58.01326220458424,-26.30985704922545,4.990444668963278,1.201835382826837
13000,71-AP890823-0105,71,0,0,-60.496833904258054,-28.739513896026352,0,0
13001,71-AP890925-0020,71,0,21.863133386740266,-53.80935893255395,-25.100706935316527,8.462151653021424,2.1656402460408106
13002,71-AP890307-0031,71,0,16.102111688858205,-55.71579112108558,-26.371261945814886,6.204815281514733,1.8057655555398973
13003,71-AP890112-0151,71,0,18.720900988031094,-55.427636777872294,-26.08470815446409,6.820248998085696,2.004152136529137
13004,71-AP890802-0174,71,0,20.33069472784355,-55.81834513781872,-25.558492404934288,7.622654527880087,2.083462372919917
13005,71-AP890703-0081,71,0,17.753661167814084,-58.011037089675945,-24.557173880121617,6.792195639963229,1.7672297872817886
13006,71-AP890101-0016,71,0,8.969141658200009,-58.7060478713467,-27.13160218679882,3.267042554887604,1.039855825006698
13007,71-AP890214-0106,71,0,18.13025897244591,-54.53638602681307,-25.307512779403183,7.394424971741563,2.1332535264633212
13008,71-AP890215-0075,71,0,14.48324939942382,-57.50652264977498,-26.712242857642718,5.20630160617484,1.230182475588153
13009,71-AP890307-0048,71,0,12.760893454507077,-56.91704081054546,-26.22279529548653,5.216957632429698,1.411407466933045
13010,71-AP890317-0102,71,0,9.863241494760588,-58.199614259960605,-27.323690605793182,3.697560684291039,0.9330894645877681
13011,71-AP891114-0034,71,0,12.079315553456802,-56.92212461033171,-27.451175368354555,4.224939152969073,1.2695785565163253
13012,77-AP890614-0072,77,1,0,-24.19883369382201,-16.519648140931373,0,0
13013,77-AP890622-0101,77,1,10.293647121815335,-23.5069544197019,-12.538040203361287,3.461866163289389,0.3481559668309675
13014,77-AP890108-0031,77,1,23.571950308940792,-22.119792630492654,-8.855510492346687,8.799395378425096,1.1093179273451144
13015,77-AP890629-0211,77,1,0,-24.201068672580455,-16.519648140931373,0,0
13016,77-AP891122-0275,77,1,11.783417913638688,-23.103167495030945,-12.385397135694806,4.100640101550489,0.41239673974704266
13017,77-AP890322-0271,77,1,23.943164551733084,-21.31074136653738,-9.267771440065381,8.944433388644775,1.1184207380790738
13018,77-AP890616-0138,77,1,5.792079882575596,-23.508154853227808,-15.039999351236322,1.8747781047403256,0.2800053855479487
13019,77-AP890125-0071,77,1,19.369629125247545,-22.121349284432576,-10.233287612319861,6.8463409726665345,0.8743450733999852
13020,77-AP890803-0189,77,1,21.277362349728097,-22.8126505847325,-9.470475218505454,7.5663059863417415,0.9094695959662707
13021,77-AP891018-0050,77,1,8.144754685824623,-23.10290085799022,-14.517810241537468,2.8525831125481815,0.4260443581120518
13022,77-AP891117-0203,77,1,11.783417913638688,-23.103167495030945,-12.385397135694806,4.100640101550489,0.41239673974704266
13023,77-AP890421-0122,77,1,27.46340429398893,-21.155112132624144,-7.964045423424631,10.809143206969399,1.344923404156901
13024,77-AP890425-0110,77,1,25.115146569482548,-22.407063099050543,-8.57704708728585,9.504497875147916,1.1093616223774043
13025,77-AP890308-0040,77,1,26.3078953366481,-20.73568835694497,-8.717941481596972,10.14724943061534,1.257621375084109
13026,77-AP891027-0239,77,1,11.307038014654564,-23.506409540864567,-12.279525364337003,3.8916046143573384,0.3913742770887628
13027,77-AP890613-0093,77,1,13.836864402682039,-23.50539722901754,-11.470516312723904,5.057554289820749,0.5086325179883788
13028,77-AP891019-0225,77,1,12.65455548663093,-23.50582001495592,-11.890950636075722,4.495162816909456,0.4520734432716145
13029,77-AP890719-0038,77,1,17.86649333642081,-22.409675901596888,-10.846159875221968,6.112503310958444,0.7042417133466183
13030,77-AP890406-0135,77,1,11.999122796781009,-22.59005207893018,-13.164506709013297,4.855105570994378,0.7251288586339512
13031,77-AP890421-0043,77,1,0,-24.19876693963318,-16.519648140931373,0,0
13032,77-AP890615-0196,77,1,20.580084920556576,-22.812817451175476,-9.71675783152957,7.246361220784107,0.8710122513666093
13033,77-AP890920-0073,77,1,14.78653460412427,-23.101011160590257,-11.629488649809833,5.5334498049158745,0.5564927920005416
13034,77-AP891009-0023,77,1,24.02027077311589,-20.648541345060373,-9.56954992233271,8.9083467130528,1.0903394856132378
13035,77-AP891124-0187,77,1,0,-24.200535173266395,-16.519648140931373,0,0
13036,77-AP890511-0200,77,1,21.45325717667459,-22.12049327470324,-9.60225681182482,7.789428215474669,0.9885853137687981
13037,77-AP891030-0239,77,1,20.34711573395643,-21.206114163851296,-9.765453574175881,7.625826402374134,1.0141978975549524
13038,77-AP890124-0205,77,1,21.847743324239467,-21.897494270220875,-9.452743618821234,8.048375046204928,1.0324042084066378
13039,77-AP890731-0135,77,1,9.67149980730901,-23.101266929997806,-14.009668705834084,3.577791393218792,0.5343570292053945
13040,77-AP891223-0051,77,1,0,-24.198366367704146,-16.519648140931373,0,0
13041,77-AP890717-0049,77,1,10.870239890046697,-23.50663195832012,-12.393495291064086,3.7039361306311918,0.37250066981640784
13042,77-AP890319-0065,77,1,12.376264421710072,-23.505931259560583,-11.977074454979155,4.3673619604336755,0.439220655598889
13043,77-AP890420-0156,77,1,0,-24.20202416976269,-16.519648140931373,0,0
13044,77-AP890601-0142,77,1,8.723269155688806,-23.50570876416323,-14.0471101745039,3.1181052594809127,0.4657011211900035
13045,77-AP890729-0037,77,1,18.47336265547081,-22.121782708064195,-10.48504192874034,6.454872991099113,0.8264869183151684
13046,77-AP890722-0056,77,1,25.712994332861978,-21.715039285953043,-8.902295412107128,9.779537977166546,1.1562671014033763
13047,77-AP890825-0107,77,1,14.37118438928039,-23.101255810268903,-11.750884877869083,5.322549354326737,0.5352827720816375
13048,77-AP890211-0095,77,1,25.35242936150785,-21.714939209505737,-8.92084578163434,9.853164243856591,1.1108601842580565
13049,77-AP891218-0026,77,1,10.656622597280672,-23.10428920316636,-12.626432883302073,3.6135134821570305,0.36340696627096936
13050,77-AP890728-0169,77,1,23.570978269006744,-21.492940678357925,-9.40668014886435,8.721083927170678,1.08153557733347
13051,77-AP890504-0038,77,1,11.453312941337632,-23.099909866541957,-13.053689947403821,4.534546539782413,0.6772521233027502
13052,77-AP890621-0007,77,1,16.64087450409144,-21.90036080997652,-10.977869375136795,5.752337931974957,0.7520349401780131
13053,77-AP890805-0064,77,1,0,-24.20023501735151,-16.519648140931373,0,0
13054,77-AP890227-0004,77,1,22.79356723580011,-21.494007291719207,-9.88016595158761,8.344668584944882,0.9695696063780967
13055,77-AP890501-0108,77,1,0,-24.199968174271522,-16.519648140931373,0,0
13056,77-AP890708-0126,77,1,0,-24.199323156472335,-16.519648140931373,0,0
13057,77-AP890221-0231,77,1,22.79356723580011,-21.494007291719207,-9.88016595158761,8.344668584944882,0.9695696063780967
13058,77-AP890325-0057,77,1,16.8193409016482,-23.099987755744575,-10.847497608672988,6.632447488776341,0.6670177467855859
13059,77-AP890727-0006,77,1,11.706892710384802,-23.506220466577695,-12.170885362846434,4.066748127554079,0.40898826223290374
13060,77-AP890518-0009,77,1,0,-24.20115757529867,-16.519648140931373,0,0
13061,77-AP890815-0153,77,1,19.595440497598034,-22.81307328601775,-10.038707609702438,6.805132025526429,0.8179765244658075
13062,77-AP890107-0074,77,1,22.179107373446342,-22.812450326621878,-9.1226317805855,7.989619747110746,0.9603518885498
13063,77-AP890511-0033,77,1,9.395925577559577,-23.10152266670054,-14.113122988128726,3.440920958888474,0.513914898673854
13064,77-AP890920-0139,77,1,7.2965922195529425,-23.50665419870532,-14.59303574806631,2.4821112395211533,0.3707129461549168
13065,77-AP891017-0142,77,1,18.110151539411078,-22.121971606922884,-10.584586897441485,6.2985613117804995,0.807304622477127
13066,77-AP890604-0024,77,1,0,-24.19823282589716,-16.519648140931373,0,0
13067,77-AP890609-0203,77,1,10.69046116015657,-22.41053126945976,-13.861691770882317,4.108955366583614,0.6136884299589773
13068,77-AP890727-0171,77,1,8.479101951829714,-23.508254856839066,-12.967268530827438,2.739527382377163,0.27551117214917614
13069,77-AP890727-0092,77,1,9.930378519182113,-23.507176776573786,-12.626432883302073,3.312561500762503,0.33314056569107253
13070,77-AP890601-0206,77,1,21.800404668759576,-22.003544019391164,-9.905844648209563,7.810507361272089,0.9388225888525248
13071,77-AP891213-0053,77,1,12.48947879170825,-23.10256751169265,-12.226720766078794,4.4191502993207585,0.4444289503004583
13072,77-AP890515-0168,77,1,8.451106672854438,-23.50586451354031,-14.16639578839488,2.9918412861118666,0.446843106764391
13073,77-AP890424-0225,77,1,14.513750451796625,-22.410942160289174,-11.492117338320972,4.752411332249937,0.5992154563567336
13074,77-AP890130-0107,77,0,8.763587115050246,-23.505686513262066,-14.028596301617902,3.1370182369154707,0.46852584776699574
13075,77-AP891214-0032,77,0,0,-24.200190545977176,-16.519648140931373,0,0
13076,77-AP890410-0055,77,0,6.976085088379076,-23.104633363679227,-14.836059722601561,2.3475978478879163,0.35062284909735403
13077,77-AP890413-0099,77,0,7.091909176033398,-23.506820993711578,-14.659257759824717,2.395873286583949,0.3578329732130564
13078,77-AP891114-0039,77,0,10.594884901163452,-22.410708962339942,-13.897327577495169,4.057379195997654,0.6059853287260937
13079,77-AP890608-0220,77,0,0,-24.202945902970562,-16.519648140931373,0,0
13080,77-AP890410-0008,77,0,9.906748915934786,-22.593019413791396,-14.100329625163663,3.6968510703327326,0.5521390540270044
13081,77-AP890713-0062,77,0,6.936249373253299,-23.5069544197019,-14.708233273390842,2.331080819649537,0.3481559668309675
13082,77-AP890308-0040,77,0,26.3078953366481,-20.73568835694497,-8.717941481596972,10.14724943061534,1.257621375084109
13083,77-AP890811-0241,77,0,0,-24.202734941290444,-16.519648140931373,0,0
13084,77-AP890628-0159,77,0,11.384545292158275,-23.09995437502917,-13.107476072961328,4.495134524188653,0.6713657858243842
13085,77-AP890322-0030,77,0,12.473542830069825,-22.25408026349941,-13.016041034539958,5.145412429089276,0.7684873145080315
13086,77-AP890715-0084,77,0,10.724528300852675,-23.10041052992355,-13.530241052478285,4.127430473566982,0.6164477588848045
13087,77-AP890330-0007,77,0,6.775149825709339,-23.50709895448064,-14.757776073789177,2.264731051228338,0.3382463714282794
13088,77-AP890116-0018,77,0,5.2616723920275446,-23.508888096950677,-15.181618536077796,1.6744721622584737,0.2500889156946032
13089,77-AP890112-0097,77,0,7.7913031236019314,-23.506287200720003,-14.422883021614533,2.6955667469747713,0.40259335456738965
13090,77-AP891122-0265,77,0,0,-24.20446638937745,-16.519648140931373,0,0
13091,77-AP890323-0014,77,0,5.254381967625837,-23.50889920463692,-15.183526395927784,1.671765865117635,0.24968471971406989
13092,77-AP890705-0026,77,0,10.443937495825512,-23.10062188350438,-13.674869802413934,3.976684205476444,0.5939332187320904
13093,77-AP890424-0258,77,0,10.751224697768421,-23.504796274162537,-12.404005163174478,4.141942064447711,0.6186151212991611
13094,77-AP891215-0136,77,0,9.771179844601857,-23.101177970435472,-13.970501083995284,3.6279866616988374,0.5418538873497799
13095,77-AP890116-0182,77,0,8.890196687507597,-22.816229596235676,-14.371204857297712,3.1967651914616493,0.4774492872933687
13096,77-AP890713-0122,77,0,7.8396239051997805,-23.50625383392719,-14.405376485384464,2.7168066322756426,0.4057656138644377
13097,77-AP890511-0200,77,0,21.45325717667459,-22.12049327470324,-9.60225681182482,7.789428215474669,0.9885853137687981
13098,77-AP891230-0067,77,0,0,-24.20413353498384,-16.519648140931373,0,0
13099,77-AP890719-0089,77,0,0,-24.198956070715067,-16.519648140931373,0,0
13100,77-AP890922-0186,77,0,11.208666146968268,-22.40962034557836,-13.652088995228208,4.395297771502659,0.656454779366066
13101,77-AP890412-0140,77,0,6.8239161410095255,-23.50705448335352,-14.742895897424463,2.2847405220764294,0.34123486355183463
13102,77-AP890808-0123,77,0,0,-24.2015353677695,-16.519648140931373,0,0
13103,77-AP890112-0087,77,0,8.469982389839826,-23.505853388987028,-14.158419361755723,3.000520036057713,0.44813931174913907
13104,77-AP890208-0121,77,0,0,-24.1993565245641,-16.519648140931373,0,0
13105,77-AP890729-0037,77,0,18.47336265547081,-22.121782708064195,-10.48504192874034,6.454872991099113,0.8264869183151684
13106,77-AP890808-0099,77,0,6.1290879219652705,-23.507754788771642,-14.946604690657363,2.005644591589222,0.299550803223128
13107,77-AP891109-0237,77,0,7.61911054598768,-23.506409540864567,-14.483901298855969,2.620449331746652,0.3913742770887628
13108,77-AP890607-0168,77,0,6.229775433925502,-23.507643645552463,-14.918088631931106,2.045302855163709,0.3054739187930501
13109,77-AP890802-0173,77,0,5.26898307538129,-23.508876989202747,-15.179704426600573,1.6771872356519464,0.25049442244252607
13110,77-AP890208-0159,77,0,7.680838268374271,-23.50636505440513,-14.462264934504216,2.6472753968956906,0.39538085402488043
13111,77-AP891227-0040,77,0,12.310747055992707,-22.58969614766847,-12.94371434750116,5.044527951891517,0.7534198263278907
13112,77-AP891030-0179,77,0,6.656229912309658,-23.507210127972463,-14.793658026004524,2.2162078749222314,0.33099924673909686
13113,77-AP890915-0064,77,0,9.191879877391155,-22.815763131701523,-14.279885659309492,3.341336141542632,0.49904151973629335
13114,77-AP890316-0006,77,0,6.250311223068696,-23.50762141616744,-14.912235076170884,2.0534234572924053,0.3066867622352568
13115,77-AP890620-0118,77,0,11.004621910941415,-23.100210279610486,-13.36792682539418,4.281177822600886,0.6394105221229511
13116,77-AP891031-0101,77,0,0,-24.202101922702735,-16.519648140931373,0,0
13117,77-AP891108-0188,77,0,27.301399812766924,-21.309718723873125,-8.515302160283685,10.70524325190776,1.2456038925830744
13118,77-AP890605-0037,77,0,10.800891688326587,-23.100354906847755,-13.487979393458993,4.169019213781213,0.6226591986326312
13119,77-AP890119-0239,77,0,7.904991725816571,-23.506209344004155,-14.381410021904436,2.7456526863629453,0.4100738839876217
13120,77-AP890119-0244,77,0,6.632945135400562,-23.507232361929276,-14.800618933483086,2.206751687958175,0.3295869285186156
13121,77-AP890612-0074,77,0,8.278099858694494,-23.102734191786425,-14.478548876567782,2.9128303099072546,0.43504251084386386
13122,77-AP890626-0052,77,0,11.113433349129382,-22.81338469296609,-13.538461669509804,4.341809549680387,0.6484661058607852
13123,77-AP890110-0090,77,0,6.323265110628487,-23.507543611374096,-14.89133367301896,2.0823605286639193,0.31100862614305597
13124,77-AP890302-0045,77,0,6.376426474859354,-23.507488034668516,-14.875995371922874,2.103534270460321,0.314171006651023
13125,77-AP891222-0200,77,0,0,-24.19918967853786,-16.519648140931373,0,0
13126,77-AP890107-0074,77,0,22.179107373446342,-22.812450326621878,-9.1226317805855,7.989619747110746,0.9603518885498
13127,77-AP890404-0008,77,0,7.530788419852689,-22.818793208282745,-14.740385244591456,2.5822623224689045,0.3856708990576759
13128,77-AP890308-0169,77,0,7.131921922844155,-23.50678763582313,-14.646481028513499,2.4126381253060667,0.36033686693688777
13129,77-AP891028-0002,77,0,7.61911054598768,-23.506409540864567,-14.483901298855969,2.620449331746652,0.3913742770887628
13130,77-AP891007-0072,77,0,20.384745671572567,-21.209244384993216,-10.48606184965449,7.168320613713616,0.8479426998480099
13131,77-AP891205-0123,77,0,8.648495379453543,-23.508110405573255,-12.92808595367751,2.804547990101605,0.28205022117027717
13132,77-AP890704-0142,77,0,5.800940016445293,-23.508143741406776,-15.037581329207198,1.8781822626771754,0.2805138097466118
